time,input,position,position_true
0.0,0.0,0.0024835707650561634,0.0
0.015007503751875938,0.0,-0.0006913215058559233,0.0
0.030015007503751877,0.0,0.0032384426905034624,0.0
0.04502251125562781,0.0,0.007615149282040127,0.0
0.060030015007503754,0.0,-0.0011707668736166798,0.0
0.0750375187593797,0.0,-0.0011706847847459028,0.0
0.09004502251125562,0.0,0.007896064077536957,0.0
0.10505252626313157,0.0,0.003837173645764544,0.0
0.12006003001500751,0.0,-0.002347371929674761,0.0
0.13506753376688344,0.0,0.0027128002179298235,0.0
0.1500750375187594,0.0,-0.0023170884640623113,0.0
0.16508254127063532,0.0,-0.0023286487678512843,0.0
0.18009004502251125,0.0,0.0012098113578301705,0.0
0.1950975487743872,0.0,-0.00956640122328899,0.0
0.21010505252626313,0.0,-0.008624589162565165,0.0
0.2251125562781391,0.0,-0.0028114376462048635,0.0
0.24012006003001501,0.0,-0.005064155601672119,0.0
0.25512756378189094,0.0,0.0015712366629763695,0.0
0.27013506753376687,0.0,-0.004540120377606055,0.0
0.28514257128564285,0.0,-0.007061518506676458,0.0
0.3001500750375188,0.0,0.007328243844607771,0.0
0.3151575787893947,0.0,-0.0011288815024326783,0.0
0.33016508254127064,0.0,0.0003376410234396192,0.0
0.34517258629314657,0.0,-0.007123740931067284,0.0
0.3601800900450225,0.0,-0.0027219136226259134,0.0
0.3751875937968985,0.0,0.0005546129485493305,0.0
0.3901950975487744,0.0,-0.005754967887111514,0.0
0.40520260130065033,0.0,0.0018784900917283597,0.0
0.42021010505252626,0.0,-0.003003193449594025,0.0
0.4352176088044022,0.0,-0.001458468748966384,0.0
0.4502251125562782,0.0,-0.0030085330611469845,0.0
0.4652326163081541,0.0,0.00926139092254469,0.0
0.48024012006003003,0.0,-6.74861236896696e-05,0.0
0.49524762381190596,0.0,-0.0052885546447795015,0.0
0.5102551275637819,0.0,0.004112724560515945,0.0
0.5252626313156579,0.0,-0.006104218249855111,0.0
0.5402701350675337,0.0,0.0010443179750237771,0.0
0.5552776388194097,0.0,-0.009798350619398878,0.0
0.5702851425712857,0.0,-0.006640930244492153,0.0
0.5852926463231616,0.0,0.0009843061793456177,0.0
0.6003001500750376,0.0,0.003692332899977052,0.0
0.6153076538269134,0.0,0.0008568414059498525,0.0
